79.333,-39.316,-18.133
79.558,-38.741,-16.676
79.666,-38.05,-15.249
79.581,-37.174,-13.875
79.22,-36.057,-12.623
78.483,-41.215,-23.15
78.923,-40.193,-21.377
79.349,-39.361,-19.857
79.739,-38.599,-18.465
80.053,-37.816,-17.132
80.23,-36.936,-15.835
80.191,-35.902,-14.592
79.847,-34.679,-13.461
78.483,-41.215,-23.15
79.043,-39.928,-21.529
79.558,-38.865,-20.154
80.017,-37.897,-18.909
80.385,-36.929,-17.725
80.604,-35.891,-16.576
80.596,-34.737,-15.47
80.267,-33.445,-14.45
78.483,-41.215,-23.15
79.114,-39.671,-21.719
79.672,-38.389,-20.518
80.156,-37.231,-19.441
80.537,-36.1,-18.423
80.764,-34.93,-17.432
80.765,-33.683,-16.467
80.451,-32.349,-15.551
78.483,-41.215,-23.15
79.135,-39.434,-21.941
79.689,-37.949,-20.931
80.148,-36.619,-20.032
80.495,-35.346,-19.185
80.691,-34.069,-18.355
80.675,-32.754,-17.53
80.371,-31.396,-16.718
78.483,-41.215,-23.15
79.109,-39.227,-22.186
79.609,-37.559,-21.376
79.994,-36.076,-20.652
80.258,-34.684,-19.967
80.377,-33.325,-19.288
80.311,-31.966,-18.598
80.006,-30.602,-17.89
78.483,-41.215,-23.15
77.904,-43.509,-23.899
76.969,-45.842,-24.575
75.646,-48.027,-25.096
73.949,-49.837,-25.376
71.941,-51.021,-25.335
69.751,-51.342,-24.911
67.569,-50.62,-24.083
78.483,-41.215,-23.15
77.888,-43.432,-23.498
76.923,-45.535,-23.655
75.607,-47.372,-23.583
73.986,-48.786,-23.263
72.139,-49.633,-22.688
70.177,-49.792,-21.873
68.235,-49.189,-20.858
78.483,-41.215,-23.15
77.86,-43.185,-23.045
76.926,-44.982,-22.716
75.709,-46.498,-22.164
74.257,-47.628,-21.403
72.636,-48.287,-20.463
70.924,-48.406,-19.385
69.213,-47.948,-18.22
78.483,-41.215,-23.15
77.839,-42.819,-22.585
76.983,-44.266,-21.834
75.932,-45.485,-20.909
74.709,-46.406,-19.833
73.35,-46.963,-18.638
71.904,-47.101,-17.364
70.426,-46.778,-16.061
78.483,-41.215,-23.15
77.839,-42.386,-22.153
77.099,-43.467,-21.06
76.251,-44.411,-19.863
75.288,-45.16,-18.566
74.214,-45.65,-17.187
73.046,-45.813,-15.758
71.811,-45.584,-14.325
78.483,-41.215,-23.15
77.872,-41.934,-21.779
77.274,-42.658,-20.428
76.645,-43.344,-19.044
75.951,-43.93,-17.598
75.168,-44.342,-16.088
74.283,-44.491,-14.537
73.3,-44.285,-12.992
78.483,-41.215,-23.15
77.952,-41.51,-21.484
77.513,-41.905,-19.953
77.102,-42.342,-18.45
76.666,-42.749,-16.913
76.16,-43.038,-15.319
75.549,-43.102,-13.686
74.806,-42.825,-12.072
78.483,-41.215,-23.15
78.091,-41.154,-21.285
77.827,-41.261,-19.641
77.621,-41.453,-18.07
77.413,-41.646,-16.485
77.146,-41.742,-14.856
76.766,-41.626,-13.198
76.224,-41.176,-11.581
